Earthquake_Magnitude,Ocean_Depth,Proximity_to_Plate_Boundary,Seafloor_Displacement,Coastal_Population_Density,Wave_Energy,Distance_from_Epicenter,Tsunami
5.3382760927,4679.3345554621,1.8642343512,0.5388193672,133.8342921376,112.963662792,1099.858634287,0
4.167886455,4422.0361114377,1.8887876378,0.5889436485,41.7563408274,0.6775695965,716.9931591942,0
6.4660511125,586.0531975531,2.8177748808,0.2150225694,61.3780842875,36.3015923243,323.7689120513,0
6.7013191397,4387.6692031018,2.2283254052,0.1881999817,85.5833990823,95.185339473,1922.3881177596,0
4.8657298014,3685.0649292075,1.8788964466,0.2978473484,136.7747811066,14.2413435082,1657.7685305816,0
4.8515567479,3654.5194036456,1.1366967429,0.9550985562,57.9044956217,176.5484152414,1676.1044563462,0
7.3875097343,2441.6642386342,2.4547945877,0.370710657,55.3104714059,88.6151865867,581.7733261604,0
7.4371561798,571.6078065895,2.1784234469,0.6264638553,161.4238628622,132.4371771424,497.5073175202,0
5.9425648347,1507.3415985241,2.8803521266,0.7620716534,291.7543446479,7.511213948,784.7263978072,0
4.6839790532,154.657477828,1.4846514605,0.6787759835,69.3266766404,101.8006890965,1809.2907954405,0
6.4281527212,2033.6824425396,1.7449378778,0.455735814,53.112432318,126.8001534832,919.0597924778,0
6.9832787224,3807.1080342833,2.2210263282,0.3642022226,62.979549502,155.2303728211,1126.8954682849,0
4.7866251336,1056.355613696,1.330801809,0.7771611962,68.6961555901,105.328452705,1067.6288136542,0
6.0286381473,4398.0590118189,2.7354947802,0.4510760718,4.6098752204,85.2887611429,1330.529013621,0
5.9521766568,3291.546918421,1.3081514649,0.6465350988,54.7954856231,150.1047961394,876.4489425466,0
6.4846340168,334.5414346399,1.8157200512,0.7050345223,68.0611548994,159.0574089594,1372.3255462784,0
6.0564662025,1832.3893856013,1.9649029408,0.597349301,141.7386341745,139.6626647881,1037.2847862818,0
4.7079561361,1148.2755357251,1.0116075377,0.3009577156,224.6752921436,158.8325417675,644.1948215628,0
7.356653989,2561.7736880526,2.833957498,0.7067652819,216.7300269067,17.0087242612,673.9849157248,0
4.0308519165,3609.025438336,1.6888765769,0.7866525161,101.6808659811,163.8667504598,522.1870313721,0
4.6068060487,1770.2950439613,1.8169747778,0.3487028108,229.094109757,19.3902785253,897.0689333854,0
6.9303399983,427.3056785846,2.8846870153,0.9863168423,26.5704521475,58.2545044511,933.0811322601,0
6.7173697903,3020.041379372,2.288731401,0.7575098228,35.3936998311,166.6418913821,1499.5536671063,0
6.0206960382,4459.703140437,2.4006127078,0.2016999626,128.9236143227,98.8085733871,393.8699654757,0
7.3412312968,730.0285779047,2.3949225345,0.5062310361,7.6896749653,184.9494951729,1748.1225749922,0
5.8349027477,1221.8174470833,1.2432457814,0.3633924794,76.6284843138,101.3382402013,1942.8958034098,0
6.0123372263,4460.6621738615,2.301757675,0.4752465266,256.38226882,94.2736220346,1776.6678898676,0
5.0205186935,731.1840614386,2.7106289287,0.5874151638,266.7277194747,187.5654413985,391.1682636315,0
5.7533925565,1937.3262904652,2.2517167941,0.7935911972,84.1770647923,111.3596768746,1504.8385858383,0
4.4705087899,4088.9278391612,2.2122191997,0.9495374371,101.8586757392,21.6291884674,1161.0520417628,0
4.300337701,4850.6799642876,1.0773699165,0.7535039011,157.5307194427,73.7241304997,411.9316796647,0
6.1775842346,2967.5796140157,1.5617665461,0.9102217014,91.2330022029,89.9450821184,1224.3961750617,0
4.3508115736,4667.5924241468,1.7490723049,0.0807792139,116.1873521026,120.0405094185,1173.2095420963,0
6.4308969091,371.8713161328,1.5690812205,0.8192305768,23.9681063374,171.0971909392,456.2233565311,0
6.9205897521,1867.8631652858,2.2244181265,0.1528871156,19.8506165176,43.187640804,517.3514904448,0
5.0934206419,2620.477907904,2.1775189271,0.7898681074,196.8719679745,121.7516650259,1000.0294467258,0
5.6583295224,2131.1520640119,2.6843320601,0.2300004525,1.7162794626,130.2639794452,644.185712186,0
7.1154029771,4309.3270155626,1.1534547439,0.1063884054,148.551477674,121.8445325539,767.3441737198,0
6.5087920084,3015.0885025025,1.6496482195,0.025371488,225.0450843896,42.950733165,1718.6053638865,0
5.4710159102,2927.6794688957,2.7458974608,0.8636230009,111.4558725731,41.777778543,1617.7483321386,0
5.5157807126,1041.0057684391,2.8088506846,0.1981041942,7.7421504574,4.0559947535,1357.9361059723,0
6.3158627125,1624.1043547792,1.6400219785,0.3394939151,204.0475640277,11.6267582054,1879.4977995753,0
4.7788236546,4998.3987056863,1.3430453876,0.7715464573,67.0237634789,16.1693603287,1787.3866513961,0
7.0056294072,2077.4949230031,2.4047922851,0.5570659327,255.8868341021,63.0111938637,1190.2430799983,0
5.6988032992,1834.1385486586,2.7829101291,0.1658779247,44.8525918562,115.3819070646,1417.7401909744,0
4.6811673901,2014.5154670477,2.893127686,0.2466174227,200.5082106352,148.0298787395,1061.8187890908,0
7.2813409537,3709.6180025721,1.9158491597,0.5693352018,207.7840330275,118.4380360858,1793.7858925043,0
5.249110318,1569.4401262735,1.427677779,0.0377829681,12.904189314,174.0110386219,1453.2683488901,0
6.311863454,3111.749812781,2.6984382894,0.4802669257,261.1232485675,71.8890052364,1875.4027573765,0
6.4452994303,1360.1679665197,2.1281698434,0.5330305615,41.3696465191,118.2485811501,835.1355603188,0
4.1832206838,4748.4151727622,2.2829807381,0.8769189319,202.816801504,71.396738428,1171.569722959,0
6.3651136612,4805.2363934871,1.5073389182,0.8749770586,277.2233415883,134.0831029318,1883.1532665823,0
5.3925750562,4769.7792625982,2.4055657543,0.0420057674,272.0618495457,96.8945618066,1082.5558741223,0
5.9826331209,831.984279179,1.9383320971,0.8311272167,4.6447377413,54.5834320649,304.1727969545,0
5.454989582,3668.7460014193,2.5975436582,0.9451897611,182.5513838912,50.9253733306,1871.0515135324,0
6.7136051386,2914.6995667154,2.3912804314,0.924316355,213.7182085419,73.6749015169,1512.1479438915,0
4.1409735696,1993.4362529699,1.8126460637,0.1668382344,6.9256441655,26.6762473275,1412.856542855,0
6.8080108573,4942.1971143622,1.6927270062,0.5993792223,281.1434900445,33.4083562676,1519.9974967827,0
6.642425566,535.9801257598,2.7224987704,0.8131050471,10.0209019732,18.216882976,383.5157196161,0
5.1716023613,2595.5160543316,2.0646954559,0.2676667598,273.4790659681,73.6525579744,377.4352651411,0
5.0507948904,2702.4361704664,1.8164436452,0.2738425191,39.3969749293,163.8329000192,1993.4469116111,0
5.1533974673,1969.9431164654,2.2360750494,0.7184414747,117.6088604411,180.9859033964,1252.0067816892,0
5.5763652674,3268.6964904835,2.9056076965,0.7945522944,12.0039391605,66.461982148,1099.9259644171,0
5.1008115027,3530.9190480692,2.6525382997,0.7313450952,296.7999860485,54.5095295786,1787.4821415415,0
6.6831793281,1874.6759120349,2.4682490873,0.1040759564,236.8000447022,106.4661205174,796.8932936057,0
6.2952205562,3243.9379937006,1.4189724454,0.0303974148,130.0867760705,113.9023738689,1790.22897323,0
7.2487587848,2691.1455689682,2.5076069675,0.4393032723,223.8246469719,40.9603049878,930.810049166,0
6.2197979958,188.9740314747,2.4449226207,0.8355355013,119.7424983282,89.5884834354,1747.1797607681,0
6.7147912236,1511.9324962635,1.6479522131,0.6788782324,168.9594277344,32.4459142193,826.8808456896,0
7.1499414691,3472.0547399391,2.9719486354,0.76701253,282.5923296431,43.2377147741,1611.5242871888,0
4.0707613205,3386.7241063865,1.9385645562,0.3467600719,258.7213056879,170.8535385315,337.9128983277,0
6.1332679286,1902.3778991727,1.831322003,0.8320407392,92.9519314583,188.6097621275,605.3775048326,0
6.3195284818,3393.3148283675,1.5043903229,0.324750609,250.439547774,152.361050991,859.4629965351,0
5.8688479143,402.2334516402,1.4174917648,0.4858205589,25.7921205838,168.6664709784,1520.610557183,0
7.3027178473,3497.9878392237,2.8808027445,0.5545125557,180.0655833186,195.3942109253,1391.6195496693,0
4.107752991,3646.6336054896,2.8109373843,0.7955802498,175.1499817876,134.2607026187,1983.3260417279,0
4.3173173098,3369.4996603029,1.5667953891,0.6400903966,182.2870727652,30.6913664216,651.4692977584,0
6.1757035232,728.3267417885,1.5303617503,0.8352455477,98.1274518005,97.6120312539,1899.9385697479,0
4.7950218109,2009.1674850543,2.2129155511,0.7553389295,270.4960160138,183.0945975147,1620.2881264335,0
4.7991579281,221.5657172086,1.7675478607,0.141548851,213.1162942315,132.2261173651,374.7517907565,0
6.928078227,1318.8420048268,1.864454151,0.6679337355,128.8256360557,88.25756056,411.5675920708,0
5.4050524224,3847.7546767779,2.8303526744,0.4134971371,127.0757480637,140.5254212647,1902.712401879,0
4.9347132908,2256.7066120359,2.5919464871,0.6096935694,33.1759031892,125.5465471125,617.4686838155,0
5.7857557693,2692.6060115362,2.7524067244,0.462494274,83.8327266708,46.1932696432,1786.2281903634,0
4.5985379905,2186.7559483274,1.3743462299,0.7733040401,142.3117919924,70.2287381114,913.869389065,0
6.9827497235,2813.4923760428,2.4357357023,0.8970385163,270.5225028122,65.7018108676,1919.1671473489,0
4.0870655871,1946.4942489792,2.791597715,0.2746368798,81.9244350964,60.5244570164,1340.9327542398,0
5.5341647147,3661.0006981314,2.7898212851,0.6741993749,61.3400160593,186.5363804721,749.6378846907,0
4.5246300336,540.8396664187,2.1267674813,0.1137624625,41.6327652338,60.0060961191,778.8101164636,0
6.1148382862,4102.0518694161,2.5226993124,0.2624844547,73.5931493958,193.1583060214,314.0016107063,0
7.0790218657,1078.6697436998,2.8945686462,0.3423072848,132.105532168,141.4241227889,1299.0373875046,0
5.112787654,2813.7714877523,2.4614137687,0.0423349459,3.3597915767,91.6133878146,524.122250266,0
6.3252050201,1148.8570355144,1.8657022136,0.1976709369,164.5450757247,23.2106918769,339.2816497387,0
4.1789607334,4775.866363425,1.2845724372,0.7084782531,20.3778612668,21.632070447,1165.0896273959,0
5.6270482555,4762.7435162554,2.889670906,0.7796086425,180.6305490382,90.9920634786,905.5035083583,0
7.3148064144,3054.253175981,2.1581450554,0.2319011218,14.0093453655,189.0377159519,833.3499400359,0
5.5490615816,661.73572357,2.6738486598,0.0276318329,250.1972286297,28.0570025576,1807.158991473,0
6.5542042307,906.8842862858,2.1316359857,0.3126563144,53.4699296735,171.8364398822,985.9887030623,0
5.3949030003,932.4447065524,1.7661313522,0.8716168463,108.9386131469,190.3207125,1908.7251286543,0
4.5071453076,968.825142261,2.7253481407,0.3927609189,1.3121946849,54.7743639411,1315.9692884325,0
6.7974308809,753.604223757,1.2210827288,0.9220926536,225.3445103468,117.9559201556,1607.6175429931,0
5.5009902646,3816.4331618147,1.7436059825,0.2440945725,218.7040263879,83.9344584315,1968.3410773545,0
5.2231981381,4616.4643606022,2.8659250971,0.2418529471,239.4663544764,86.6149010289,1859.7920362916,0
5.5754349542,3747.0882149531,1.9339348183,0.2278007557,59.8050386834,85.0862388513,1584.3409169242,0
6.1177501981,3474.2835205127,1.5646527015,0.481435346,13.3185794908,163.5064831916,1982.8166758078,0
5.4240767192,153.7219003446,1.3395852791,0.6525268778,183.6237954612,157.5729439171,731.6028186338,0
6.6727117044,3471.121705466,1.6456289954,0.5454881481,44.1821425495,90.5129006871,1798.0354772446,0
5.4741698294,4213.8768617296,2.1805067305,0.1918767131,174.3318734094,101.1966658314,977.6902698339,0
4.4187065383,2141.8724528514,1.1455247525,0.0987690514,124.7749598798,61.0762963937,1873.4253539658,0
5.3149703188,3813.5047981533,2.0604950527,0.7040856686,78.0347949046,188.3809945677,1201.1504447545,0
6.9096342495,1888.723898033,1.2004226981,0.6737116477,2.3278945012,95.0585953131,627.763234533,0
6.1958142655,4899.1573783755,1.9288058126,0.8174982565,152.3352560853,99.1680062208,1881.7199384039,0
7.1148805406,3950.4222794211,1.5925115066,0.5450084157,67.1691699917,88.7833396093,1123.1622117917,0
6.9107401406,4490.5389900925,1.8292401248,0.0177044451,258.5321519368,34.8557357003,1357.1993386137,0
4.0873981515,2057.5817287768,2.9719206042,0.1006936011,127.1079455999,61.429990038,1838.6498097601,0
7.0426903777,1264.7239255005,1.1623755741,0.6271383941,100.9106135651,134.4168781212,354.6035853153,0
4.4668973231,3463.223940586,1.4247413106,0.8575876758,17.577266313,43.0963965571,1997.5524224246,0
5.5157663591,3544.5317513688,1.3653260977,0.609868735,217.8318205108,62.8953271733,1709.125090359,0
6.1119615247,2006.7027471137,2.1152847867,0.5767608474,49.6605878082,80.5464739734,883.8319996331,0
5.403159529,3829.4418835778,1.9650768149,0.9403161532,88.1029240075,83.140715657,1637.8265778144,0
5.9110860766,2780.4379174798,1.106680326,0.3985996627,81.2201197265,199.8670245662,824.2036200749,0
7.0957378718,3413.5453016983,1.6818328184,0.5435343784,252.1607639848,176.6736596062,572.6695875104,0
5.1885059942,1742.5935830465,1.0840895922,0.5982377599,256.4460158977,76.3148775651,1558.0611064731,0
6.1969514476,1940.6788039157,1.282119599,0.7093238528,256.3695506824,137.1708984803,330.3934228592,0
4.7568151304,440.4519259293,2.1407721992,0.7564776788,33.1737561206,167.6675641187,1244.3652632723,0
6.4148915425,4859.8690581824,1.1673619765,0.901224023,37.8308087962,78.5917613273,1747.4457837629,0
7.1718898286,2581.2212003712,2.1882092766,0.7081473346,249.8276005358,24.3022339075,1677.1178239897,0
5.6844665268,2308.05478303,1.847799504,0.5092115852,283.5151660184,109.6407545584,1920.4018150473,0
4.6310154572,3648.2662962799,2.6244790772,0.6791288313,182.076684068,112.9625562172,1763.5818203838,0
6.8757630901,699.2147337849,2.6971753141,0.4140686194,76.1090489987,173.9537136028,1034.4421593774,0
6.8292764156,1390.6776985836,1.0078586428,0.4954591929,30.0684769929,150.875191105,769.327731318,0
5.5527597631,526.4644689486,1.5733184969,0.7814902433,45.4763735707,129.4319122254,1859.6239497677,0
6.3794286592,4074.0062775319,1.2179432586,0.250731826,268.3616556722,143.0211227236,1387.2415048414,0
6.3231835764,2129.5827160928,1.0891132632,0.7844415421,203.6139708646,94.5608928225,1829.591346126,0
5.1765588274,1542.1765467331,2.7455926502,0.7969876548,154.4939431945,26.1469478916,665.6215014906,0
6.2967979664,1986.702065418,2.6729463833,0.9499550093,241.6910775825,75.5090845991,1640.7669296934,0
5.2300458571,918.7904300516,1.0667864097,0.3857167128,271.0677911092,47.7973175511,651.0723803806,0
7.3943727483,222.5201529679,2.5715643008,0.3213699557,11.2463870609,183.5605080419,537.3919613563,0
5.931227493,1442.8656164048,1.1303856044,0.0499224857,34.6670096509,14.2734027779,1592.9487963839,0
5.699481708,1780.17124761,1.8367378203,0.9289467356,273.2255438214,143.1352960245,1803.9600416169,0
5.1187680966,1967.4356974406,2.2274243637,0.6236259473,144.5099514037,80.1315696876,1976.5065297348,0
6.8739326914,2231.4029696514,2.4545849545,0.2695616933,30.0507978712,70.4862051105,985.0537602098,0
4.057879936,4092.4808080159,1.7183868048,0.5804181658,22.1889561813,34.9993657501,1812.4793330569,0
6.1304063476,4756.3918458354,2.9975000688,0.3718601153,89.640919225,171.6712110318,1997.6394259637,0
6.2037443198,3996.1895403065,2.5634917176,0.3553397082,172.2811140771,166.6113882528,1469.7935896438,0
4.0740733489,1749.8577775979,1.2889513932,0.2329722121,271.6468432474,7.3786577822,673.6612103353,0
5.0834927328,3122.7319526353,2.0682033802,0.2182694829,49.2723201669,47.3596069192,1154.3003653928,0
4.94912225,4743.2522578778,1.9277304429,0.0587960165,218.779921751,65.7690576418,1410.931184499,0
4.9785802968,2896.6443344933,2.5443050096,0.9280087418,78.3381433299,66.9713901998,1089.2529144861,0
7.2451119321,4516.7955983722,1.1797565602,0.1319298258,148.6527531992,21.3238545611,887.4874846928,0
4.5193488238,3216.5977401462,2.8989908635,0.9967337703,112.5723397491,119.8025274229,1755.6550109909,0
4.4111172548,3478.8656141546,1.8176873235,0.2061461603,120.8260856242,15.192057393,1482.1921526018,0
4.8845993406,1625.8876607199,1.2421625965,0.8646591139,148.0332837848,114.4293755573,1268.0355612613,0
5.4367259009,1043.3965856469,2.490265497,0.1270562654,31.1621370836,142.0290075193,655.0229347684,0
5.0737046297,2428.6145883085,1.8987026335,0.7085791251,187.029538033,128.8792324564,1513.8923621143,0
5.024144546,1679.4332278223,1.8759954958,0.307462173,295.4813606913,162.8103852843,579.9129700353,0
4.0195795456,309.6380144116,1.4881269021,0.1142912858,160.0014344678,171.5990445455,1552.4753755525,0
4.7546317208,2056.5663545264,2.0157884191,0.8102058495,251.7364809319,181.9436623816,1165.7169258549,0
6.4299616125,647.8218190463,2.1305779199,0.2486918095,129.515065508,126.8101016613,736.8760943514,0
4.1826477023,150.1458964029,1.0443190711,0.0083497375,33.1065169674,47.897742914,676.0765741099,0
7.4537880796,1599.4299155238,1.2548415667,0.5455625442,257.3872366193,135.6120753575,803.3395515303,0
5.9656565593,3602.794273582,2.4562089847,0.6665384553,261.2431274327,174.0210916688,1284.1921509919,0
5.5044972919,3243.694448269,2.6364240027,0.0056521048,297.5991027045,36.5787544658,1099.423275622,0
7.052104072,1202.6979553166,1.9535904478,0.1325821802,118.5228976165,35.4270909586,918.167172911,0
5.3071247588,4966.5368690318,2.9896260586,0.1147862787,217.7906337985,10.3490959338,351.3264260732,0
4.3686686299,4830.8797193389,2.8817270958,0.1939278203,48.5017006661,48.1070173032,1176.4298899278,0
5.9939662121,1185.8078091533,2.5132455762,0.3095531694,276.6393976588,131.3445412913,1041.7970303161,0
6.764692006,4107.7816676287,1.5809632112,0.3397145438,280.7865461186,32.9482076727,371.655708837,0
5.5891936291,4025.9285111938,2.5433362126,0.9195306289,159.9601993107,20.0129343133,1300.7712563712,0
6.7243846502,557.3077893222,1.3453148022,0.0122906612,178.095773834,177.3468783892,1440.1276372036,0
7.4371403066,408.8648972488,2.8060021703,0.8140682874,94.2724561499,194.7053103675,789.4941718914,0
7.1125665334,4415.6680276635,2.5153152332,0.5634704738,36.0008248851,106.3943468993,906.5536346134,0
6.772759616,3814.8331118345,2.8212250147,0.0148301624,242.7309650469,187.6924106249,1641.8107634839,0
4.4556806095,498.2676137204,1.0416904796,0.6287452258,188.901795558,197.3827428436,976.673395977,0
5.1616719971,3159.6821432035,2.651217345,0.9367739495,240.9372498537,85.3347961232,1379.3542000305,0
6.9970476435,2503.9874727275,1.4333732874,0.1697234397,0.0473233734,143.6475989963,488.8652550382,0
4.8534368489,1559.5940244617,2.1207597203,0.3979572773,202.4021976069,11.1277318657,510.6966302495,0
5.7472402624,1751.1274604495,1.5916267255,0.067028079,268.7157524244,138.363717225,506.7508665934,0
4.2276608521,4876.8754138131,2.3623451009,0.4174560711,210.5193122267,151.266357296,1625.9357440609,0
5.6725705698,2206.4255148118,1.0220561685,0.9265571151,180.9923635167,40.630787438,1863.3258130165,0
7.2022616562,4947.0024053939,2.7481131263,0.9977843878,73.405856437,168.4499170398,1699.1481249528,0
4.8082912573,582.3439901049,2.9588410274,0.2960245515,261.2675371403,0.8254309349,335.7421722733,0
5.6305495804,1269.7019512818,2.3796825669,0.5655643256,23.2457392351,32.5256592631,959.6837590993,0
4.6496142238,3981.8895014953,1.8321404711,0.0934318668,145.3028706816,18.1676362123,519.1934192137,0
4.8386344121,4311.6857557127,2.8492250647,0.8262577293,100.2231652254,54.4892882218,1233.5646743434,0
6.5264860619,4967.5266619849,1.2631414238,0.049291999,208.3067666986,166.4451567008,1738.7929257729,0
6.3746224218,4774.677440184,2.0220095271,0.9138147983,290.3436410975,169.4314914006,826.5895575397,0
4.6867547791,2785.7883184109,1.9060295008,0.8777583422,30.0095013201,51.5480122623,1578.0582056818,0
4.3324532574,1671.7456287063,1.7743107881,0.6225937966,47.4397937158,172.1208980699,1060.8218002927,0
7.2095759916,2392.5625768063,1.5500805179,0.1418288287,1.1235284134,106.431496997,482.1663847758,0
5.3710471727,2987.4316300617,1.5513717938,0.1752242924,232.4164867828,189.3582344563,470.7487103653,0
4.5445661353,4804.0620205383,1.0755684436,0.9776323366,1.3933449255,174.7337311303,822.4528076792,0
7.2850610036,1653.0319143144,2.3086126431,0.0800325698,72.6989434361,154.7358692959,1198.765951254,0
7.2478917163,2200.8819008726,2.7396247316,0.4489554375,293.7744836106,191.9668762798,859.5323994453,0
7.1007328465,4253.2957336567,1.4213607947,0.6242904008,21.8046946769,167.3421441167,596.7280019559,0
4.2478514549,2061.0735681402,2.1538442772,0.8549169586,292.2727576565,87.898502514,402.759769075,0
6.6219045266,2869.3489554973,1.8957826897,0.3092688788,150.7195583531,67.7359208914,1586.9201751705,0
5.9036279377,4396.5540933552,2.0870878293,0.2382624133,255.3275646696,111.443808986,651.6297648441,0
6.1822773348,1852.8121482179,2.6888112246,0.4532997386,217.9324074322,19.1072415272,973.241388714,0
7.4413450277,4061.455418438,1.3198816047,0.2777640495,98.9447426569,130.0731120991,1586.8910911324,0
6.6233431308,2598.3828759014,2.6216410757,0.4370780828,37.1641695887,112.8883683308,1918.9123538219,0
6.7754777799,2935.633173692,2.2936113207,0.930562027,128.5028383305,66.2788277885,1961.3106605008,0
7.0220509673,1682.9135646312,1.9275611947,0.415078129,44.7287036014,191.5638647627,987.3311330736,0
7.0636517892,1027.8455156353,2.0957416213,0.0239613851,229.2661451527,116.1827796493,1363.5022918986,0
4.1810230889,1134.0878180222,1.1486617447,0.2889143158,188.2317023046,113.2371968635,1340.6546967428,0
5.9223794498,1437.8410988117,1.4890149947,0.1370596835,254.721262471,123.2958717082,617.0687212569,0
4.6202328294,4377.8744474781,2.4854617275,0.6593990799,122.0592322618,52.3951128557,1965.0662972918,0
6.7903385126,1578.7181933678,2.6951295926,0.7589319486,89.1241649634,85.3105708483,616.1208571647,0
4.3886835553,3641.5339609145,1.5350237147,0.8200593657,298.6826134543,15.3239627859,1104.1597126423,0
6.8072189576,3965.8593930521,2.5199943167,0.3489949353,136.1559767055,118.9936714683,1955.6989920745,0
5.1464154483,4623.4050498126,1.5387138364,0.9890744655,201.0791060483,92.7022960717,1342.7637277081,0
4.9538590916,1443.4519018062,1.2271090877,0.1140502977,104.3015224407,152.5710955793,1333.5509849169,0
4.3590459612,4275.958972382,2.202735254,0.9608555768,201.0556402234,35.0349727408,1105.4317159233,0
6.2697415914,238.4970351449,1.0298205283,0.1294030006,75.4993305136,85.9098247041,1128.6488053916,0
4.4830966313,3399.6187376676,2.1922761234,0.2944640988,4.0979650306,15.5295830707,965.8811183684,0
4.5389102291,1946.4160701251,2.256365209,0.5472374279,69.3527649412,68.7644982518,1343.8530373627,0
7.0129925982,3790.7458498205,2.1068000537,0.3622929983,109.5153832625,175.8834620529,366.7140792689,0
7.4579392555,3355.4395131727,2.3622753981,0.0379978373,181.6587824674,96.9556120181,479.8241417199,0
4.9727270377,4462.5408354469,2.0999768317,0.4134165752,21.8046467522,142.8243054805,1494.8463997733,0
6.1491526244,2600.2869664812,1.8675688044,0.593271093,70.0186355185,188.2518128355,1300.9506996064,0
5.0891735552,2303.4312693373,2.6113695778,0.1616160607,87.8506867381,135.9016045473,836.3316510198,0
6.7737558865,739.2220871691,2.5253723409,0.0683517149,3.7777838002,179.6447037664,1288.2766687849,0
5.2313941398,1239.7137211229,2.2337715665,0.5090021835,297.479332659,196.6431973308,1379.5417624407,0
5.5500467714,2506.5907487599,2.3649581325,0.1015745442,98.5056221432,15.0544482007,424.7132911788,0
4.6854373466,2477.7409475068,2.5695486423,0.4854958912,100.6429831683,16.4705980674,1235.5023894113,0
4.9494400527,3113.177471794,2.9543754783,0.1113143215,63.6376196166,94.6189076199,1946.6434860881,0
6.7013342169,4501.3230464979,1.667429697,0.9920384738,30.8498448192,10.5945812092,1754.5244659919,0
7.2454270457,543.8682519759,1.2268548535,0.0331741578,31.3522687928,41.8839633601,1949.130252147,0
6.3375107778,3914.9098250409,2.5522788074,0.5350737498,239.2466933139,119.161506478,834.7283659257,0
5.9638853807,2714.1920720591,2.6469061075,0.9817272174,123.3127696263,152.6781356883,469.5971068648,0
6.7189097931,1919.9428687668,1.0787803258,0.3632461786,183.1928252765,23.8500335363,1870.8586371314,0
4.2718534465,4657.0329271825,2.4142750359,0.3297121754,117.2251043127,148.1618729465,1322.5008714981,0
6.3507502251,2006.9066209161,1.9756269636,0.989867484,64.1768611499,83.5712373044,796.0994188757,0
6.6778902865,3843.661865762,1.584890922,0.0813903166,3.4298030017,85.4901066485,997.5739103708,0
7.4593645752,2402.0301709186,1.5128367392,0.891229441,147.3203848961,119.8351270421,462.636807728,0
5.3402074257,4726.6960049216,2.1790107684,0.3445018551,187.7001541895,182.0822179156,765.7840208034,0
5.7679085146,4797.5842041676,1.3447922866,0.7196639256,184.3443024609,135.9350262281,897.0733721349,0
5.0985778072,3452.627385883,1.4310865702,0.4196547449,56.4523938159,1.6609682247,1949.0975120647,0
5.5109604253,4849.8131106572,1.2806470395,0.5873667795,60.2922098374,158.0148253927,1632.2950808937,0
4.3941250216,4569.1158190943,1.3892592944,0.6129773416,295.6900860263,176.4793069533,1926.158678554,0
5.1990956993,617.3206468754,1.3766937466,0.5004948951,237.968903482,30.0307288368,1421.5436048433,0
5.1325216141,1771.8901547216,2.3238354603,0.4669994195,243.6099879078,31.1837019326,1642.912058604,0
4.2248233682,1050.8640132035,2.312299429,0.8549256565,75.8038883218,65.4383211658,1213.1052720875,0
4.7405048227,4074.6656817788,2.54727329,0.145291712,139.148919545,154.9655533309,873.4602028758,0
6.2158738795,346.0442951421,2.2173775211,0.15265298,249.1749975343,71.0898927161,778.6415666379,0
6.9431114185,345.7057130519,1.7932175987,0.3700035406,85.4401122749,182.3508664003,1576.5782689784,0
4.2237310747,3601.9685022313,2.0545982663,0.9008678944,93.8836852045,114.8323999219,1151.2839670597,0
5.7134631718,2334.9164576344,1.4112589511,0.7557099225,135.4008098218,191.7032550005,743.3743262277,0
6.3896034387,4709.5136902316,2.326916646,0.8712729076,248.2442879271,72.0235430978,1320.2106978972,0
4.5469146893,2724.0768252084,1.4608439436,0.743736815,158.4175265676,82.2454725263,756.9550634839,0
7.4954446864,451.3815523362,1.0871213611,0.2172574005,291.3217375883,195.847633664,1413.3771491126,0
7.0803733352,1148.4124811199,2.9440841884,0.1427848501,30.3375564545,22.4423078495,1274.3174695634,0
6.7334104025,1896.6691715857,2.9557919756,0.4344201381,45.134565232,93.1933496372,1454.3631812182,0
6.9127902318,2347.9646207873,2.1872136521,0.2673447122,193.7749579217,197.1943887901,383.3910733993,0
7.1028573475,2855.1842635609,1.5041973191,0.95488971,145.0062909177,66.3380503347,608.5459680604,0
4.8555827359,4180.9603037981,2.2288200186,0.9132456195,69.5905356473,24.2277147698,310.3488026585,0
5.7775171317,4991.7039588718,2.3899305376,0.308394592,263.0575749079,156.3444531976,326.2057823301,0
6.8590116819,1572.5811104686,1.2993469292,0.2263308397,140.5739413125,84.9735854136,791.1084089362,0
4.6027641277,3834.9308692466,2.9802195675,0.7777915804,88.7810903015,48.9617922824,670.0319893121,0
4.4784327607,2801.5196934923,2.2108007439,0.7055026607,204.0640112801,58.4666622567,861.5287091746,0
6.385300874,1812.2934398398,1.4252463792,0.3743361537,81.6252472734,17.6625442437,1711.2361338703,0
6.985889862,1176.7764708177,1.1295443991,0.7388274374,63.458587759,78.6870978874,409.0299288036,0
4.7919435467,3985.2211638152,2.6087928938,0.2070848249,100.774153532,26.8476838187,426.0934714844,0
7.4726010006,3312.4103610997,2.0841930184,0.7654985004,252.0231479063,161.3429536089,328.1170637928,0
4.6538276437,3309.0359803774,1.7515186956,0.9824826511,199.6214377915,191.3097817458,642.4590187979,0
7.0238495984,1674.6262984946,2.9791296165,0.1576886721,154.9019456515,158.5689067674,1035.4922170269,0
5.6382942107,4933.1433979781,1.8506163006,0.6040721006,16.3618982025,168.4420160421,1401.8856832652,0
5.41407036,179.2307457771,2.1833376412,0.0126578285,0.3610841727,123.2197124299,621.3290144687,0
